subscription_id,customer_id,plan_id,status_code,subscription_start_date,subscription_end_date
sub_2473_0,2473,p3,Cancelled,2024-08-17,2024-12-15
sub_2474_0,2474,p1,Cancelled,2024-04-05,2024-08-03
sub_2475_0,2475,p1,ACTIVE,2024-06-02,
sub_2475_1,2475,p2,Canceled,2024-07-02,2024-10-30
sub_2476_0,2476,p3,Cancelled,2024-09-02,2024-12-31
sub_2477_0,2477,p1,Cancelled,2024-05-26,2024-09-23
sub_2478_0,2478,p2,active,2024-08-18,
sub_2479_0,2479,p1,Cancelled,2024-06-13,2024-10-11
sub_2480_0,2480,p2,pending,2024-02-26,
sub_2481_0,2481,p3,Canceled,2024-08-21,2024-12-19
sub_2482_0,2482,p2,ACTIVE,2024-03-24,
sub_2483_0,2483,p2,ACTIVE,2024-07-24,
sub_2484_0,2484,p3,Cancelled,2024-07-25,2024-11-22
sub_2485_0,2485,p2,active,2024-12-02,
sub_2486_0,2486,p3,pending,2024-12-01,
sub_2487_0,2487,p1,Canceled,2024-08-08,2024-12-06
sub_2488_0,2488,p2,ACTIVE,2024-11-05,
sub_2489_0,2489,p1,Canceled,2024-11-23,2025-03-23
sub_2490_0,2490,p3,Canceled,2024-05-16,2024-09-13
sub_2490_1,2490,p2,Cancelled,2024-06-15,2024-10-13
sub_2491_0,2491,p1,Canceled,2024-03-18,2024-07-16
sub_2492_0,2492,p3,Canceled,2024-03-14,2024-07-12
sub_2493_0,2493,p2,Cancelled,2024-01-08,2024-05-07
sub_2494_0,2494,p1,active,2024-11-07,
sub_2495_0,2495,p1,Canceled,2024-01-23,2024-05-22
sub_2496_0,2496,p1,ACTIVE,2024-06-20,
sub_2497_0,2497,p3,active,2024-08-10,
sub_2498_0,2498,p3,active,2024-05-07,
sub_2499_0,2499,p1,ACTIVE,2024-04-20,
sub_2500_0,2500,p1,Canceled,2024-04-22,2024-08-20
sub_2501_0,2501,p2,Cancelled,2024-08-12,2024-12-10
sub_2502_0,2502,p2,ACTIVE,2024-12-13,
sub_2503_0,2503,p1,Canceled,2024-06-06,2024-10-04
sub_2504_0,2504,p1,Cancelled,2024-03-30,2024-07-28
sub_2505_0,2505,p1,active,2024-11-13,
sub_2505_1,2505,p3,active,2024-12-13,
sub_2506_0,2506,p1,pending,2024-03-31,
sub_2507_0,2507,p2,active,2024-03-25,
sub_2508_0,2508,p2,Canceled,2024-06-30,2024-10-28
sub_2509_0,2509,p2,ACTIVE,2024-07-05,
sub_2510_0,2510,p1,Cancelled,2024-12-30,2025-04-29
sub_2511_0,2511,p1,active,2024-07-03,
sub_2512_0,2512,p1,ACTIVE,2024-09-28,
sub_2513_0,2513,p2,Cancelled,2024-08-19,2024-12-17
sub_2514_0,2514,p1,ACTIVE,2024-06-12,
sub_2515_0,2515,p3,Cancelled,2024-08-02,2024-11-30
sub_2516_0,2516,p1,active,2024-08-14,
sub_2517_0,2517,p3,Canceled,2024-03-21,2024-07-19
sub_2518_0,2518,p3,ACTIVE,2024-01-17,
sub_2519_0,2519,p2,ACTIVE,2024-04-26,
sub_2520_0,2520,p1,Cancelled,2024-02-07,2024-06-06
sub_2520_1,2520,p1,Cancelled,2024-03-08,2024-07-06
sub_2521_0,2521,p1,ACTIVE,2024-12-22,
sub_2522_0,2522,p1,active,2024-04-11,
sub_2523_0,2523,p1,active,2024-03-12,
sub_2524_0,2524,p2,Cancelled,2024-08-31,2024-12-29
sub_2525_0,2525,p1,Cancelled,2024-07-11,2024-11-08
sub_2526_0,2526,p2,Canceled,2024-05-09,2024-09-06
sub_2527_0,2527,p3,active,2024-07-10,
sub_2528_0,2528,p2,active,2024-09-22,
sub_2529_0,2529,p2,active,2024-01-31,
sub_2530_0,2530,p1,Cancelled,2024-05-10,2024-09-07
sub_2531_0,2531,p3,active,2024-11-03,
sub_2532_0,2532,p2,Canceled,2024-04-08,2024-08-06
sub_2533_0,2533,p3,Cancelled,2024-01-31,2024-05-30
sub_2534_0,2534,p3,ACTIVE,2024-04-18,
sub_2535_0,2535,p3,Cancelled,2024-10-11,2025-02-08
sub_2535_1,2535,p1,Cancelled,2024-11-10,2025-03-10
sub_2536_0,2536,p1,ACTIVE,2024-12-06,
sub_2537_0,2537,p1,active,2024-04-26,
sub_2538_0,2538,p1,active,2024-01-19,
sub_2539_0,2539,p3,Cancelled,2024-01-17,2024-05-16
sub_2540_0,2540,p1,Cancelled,2024-09-28,2025-01-26
sub_2541_0,2541,p1,Cancelled,2024-11-30,2025-03-30
sub_2542_0,2542,p3,Canceled,2024-09-06,2025-01-04
sub_2543_0,2543,p2,ACTIVE,2024-02-20,
sub_2544_0,2544,p2,ACTIVE,2024-05-08,
sub_2545_0,2545,p3,active,2024-06-28,
sub_2546_0,2546,p1,active,2024-09-05,
sub_2547_0,2547,p2,ACTIVE,2024-06-21,
sub_2548_0,2548,p2,Canceled,2024-09-20,2025-01-18
sub_2549_0,2549,p1,active,2024-01-23,
sub_2550_0,2550,p3,Cancelled,2024-10-08,2025-02-05
sub_2550_1,2550,p2,active,2024-11-07,
sub_2551_0,2551,p2,Canceled,2024-03-15,2024-07-13
sub_2552_0,2552,p1,active,2024-04-24,
sub_2553_0,2553,p1,ACTIVE,2024-08-06,
sub_2554_0,2554,p1,Cancelled,2024-08-17,2024-12-15
sub_2555_0,2555,p2,active,2024-07-16,
sub_2556_0,2556,p2,ACTIVE,2024-12-22,
sub_2557_0,2557,p3,active,2024-04-03,
sub_2558_0,2558,p1,active,2024-03-26,
sub_2559_0,2559,p1,pending,2024-05-26,
sub_2560_0,2560,p2,Canceled,2024-07-29,2024-11-26
sub_2561_0,2561,p2,ACTIVE,2024-01-09,
sub_2562_0,2562,p3,Canceled,2024-09-09,2025-01-07
sub_2563_0,2563,p1,ACTIVE,2024-10-23,
sub_2564_0,2564,p1,pending,2024-01-23,
sub_2565_0,2565,p3,active,2024-09-22,
sub_2565_1,2565,p1,Cancelled,2024-10-22,2025-02-19
sub_2566_0,2566,p1,Cancelled,2024-09-22,2025-01-20
sub_2567_0,2567,p1,active,2024-01-13,
sub_2568_0,2568,p2,active,2024-10-09,
sub_2569_0,2569,p1,Cancelled,2024-07-21,2024-11-18
sub_2570_0,2570,p3,ACTIVE,2024-02-11,
sub_2571_0,2571,p1,active,2024-03-14,
sub_2572_0,2572,p3,active,2024-08-21,
sub_2573_0,2573,p2,Canceled,2024-08-15,2024-12-13
sub_2574_0,2574,p2,Cancelled,2024-10-25,2025-02-22
sub_2575_0,2575,p2,pending,2024-11-16,
sub_2576_0,2576,p1,Canceled,2024-01-07,2024-05-06
sub_2577_0,2577,p2,pending,2024-08-27,
sub_2578_0,2578,p3,pending,2024-10-04,
sub_2579_0,2579,p1,Canceled,2024-02-17,2024-06-16
sub_2580_0,2580,p2,active,2024-05-24,
sub_2580_1,2580,p1,ACTIVE,2024-06-23,
sub_2581_0,2581,p3,active,2024-06-05,
sub_2582_0,2582,p3,Cancelled,2024-12-05,2025-04-04
sub_2583_0,2583,p2,ACTIVE,2024-10-20,
sub_2584_0,2584,p1,ACTIVE,2024-09-25,
sub_2585_0,2585,p1,Cancelled,2024-04-19,2024-08-17
sub_2586_0,2586,p2,ACTIVE,2024-04-22,
sub_2587_0,2587,p3,ACTIVE,2024-04-05,
sub_2588_0,2588,p3,ACTIVE,2024-12-16,
sub_2589_0,2589,p3,Cancelled,2024-10-11,2025-02-08
sub_2590_0,2590,p2,Canceled,2024-05-17,2024-09-14
sub_2591_0,2591,p1,Canceled,2024-12-13,2025-04-12
sub_2592_0,2592,p3,pending,2024-12-24,
sub_2593_0,2593,p2,pending,2024-07-31,
sub_2594_0,2594,p3,pending,2024-09-02,
sub_2595_0,2595,p1,pending,2024-12-19,
sub_2595_1,2595,p2,Canceled,2025-01-18,2025-05-18
sub_2596_0,2596,p3,Canceled,2024-10-07,2025-02-04
sub_2597_0,2597,p3,ACTIVE,2024-04-03,
sub_2598_0,2598,p2,Canceled,2024-03-31,2024-07-29
sub_2599_0,2599,p1,Cancelled,2024-10-23,2025-02-20
sub_2600_0,2600,p3,active,2024-12-11,
sub_2601_0,2601,p2,active,2024-07-05,
sub_2602_0,2602,p1,pending,2024-08-12,
sub_2603_0,2603,p3,ACTIVE,2024-06-23,
sub_2604_0,2604,p2,Canceled,2024-08-02,2024-11-30
sub_2605_0,2605,p3,ACTIVE,2024-02-11,
sub_2606_0,2606,p2,active,2024-03-04,
sub_2607_0,2607,p3,pending,2024-05-30,
sub_2608_0,2608,p2,active,2024-06-15,
sub_2609_0,2609,p3,pending,2024-08-26,
sub_2610_0,2610,p3,ACTIVE,2024-08-10,
sub_2610_1,2610,p2,active,2024-09-09,
sub_2611_0,2611,p1,ACTIVE,2024-10-09,
sub_2612_0,2612,p3,active,2024-01-19,
sub_2613_0,2613,p1,ACTIVE,2024-09-03,
sub_2614_0,2614,p1,Cancelled,2024-09-09,2025-01-07
sub_2615_0,2615,p3,Canceled,2024-10-21,2025-02-18
sub_2616_0,2616,p2,Canceled,2024-09-28,2025-01-26
sub_2617_0,2617,p1,ACTIVE,2024-10-30,
sub_2618_0,2618,p1,ACTIVE,2024-08-03,
sub_2619_0,2619,p2,Cancelled,2024-09-25,2025-01-23
sub_2620_0,2620,p2,Canceled,2024-04-05,2024-08-03
sub_2621_0,2621,p1,ACTIVE,2024-02-08,
sub_2622_0,2622,p3,Canceled,2024-09-10,2025-01-08
sub_2623_0,2623,p2,pending,2024-08-11,
sub_2624_0,2624,p3,Cancelled,2024-02-22,2024-06-21
sub_2625_0,2625,p1,Canceled,2024-05-18,2024-09-15
sub_2625_1,2625,p3,Canceled,2024-06-17,2024-10-15
sub_2626_0,2626,p1,Canceled,2024-07-03,2024-10-31
sub_2627_0,2627,p3,ACTIVE,2024-05-14,
sub_2628_0,2628,p1,Canceled,2024-08-19,2024-12-17
sub_2629_0,2629,p3,Canceled,2024-12-13,2025-04-12
sub_2630_0,2630,p3,Canceled,2024-10-12,2025-02-09
sub_2631_0,2631,p3,active,2024-08-09,
sub_2632_0,2632,p1,Cancelled,2024-03-01,2024-06-29
sub_2633_0,2633,p2,pending,2024-06-09,
sub_2634_0,2634,p1,ACTIVE,2024-10-18,
sub_2635_0,2635,p1,Cancelled,2024-10-15,2025-02-12
sub_2636_0,2636,p3,Cancelled,2024-05-15,2024-09-12
sub_2637_0,2637,p3,Canceled,2024-03-08,2024-07-06
sub_2638_0,2638,p1,Cancelled,2024-06-10,2024-10-08
sub_2639_0,2639,p1,active,2024-04-05,
sub_2640_0,2640,p3,active,2024-10-25,
sub_2640_1,2640,p3,ACTIVE,2024-11-24,
sub_2641_0,2641,p1,pending,2024-07-09,
sub_2642_0,2642,p3,pending,2024-07-06,
sub_2643_0,2643,p3,Cancelled,2024-03-01,2024-06-29
sub_2644_0,2644,p1,active,2024-11-05,
sub_2645_0,2645,p1,Cancelled,2024-03-27,2024-07-25
sub_2646_0,2646,p1,Cancelled,2024-10-21,2025-02-18
sub_2647_0,2647,p3,ACTIVE,2024-05-14,
sub_2648_0,2648,p3,ACTIVE,2024-01-25,
sub_2649_0,2649,p2,ACTIVE,2024-09-16,
sub_2650_0,2650,p1,ACTIVE,2024-04-03,
sub_2651_0,2651,p1,active,2024-02-18,
sub_2652_0,2652,p2,ACTIVE,2024-10-02,
sub_2653_0,2653,p3,active,2024-05-26,
sub_2654_0,2654,p3,active,2024-05-29,
sub_2655_0,2655,p2,ACTIVE,2024-07-25,
sub_2655_1,2655,p1,Cancelled,2024-08-24,2024-12-22
sub_2656_0,2656,p2,Cancelled,2024-12-06,2025-04-05
sub_2657_0,2657,p1,active,2024-07-08,
sub_2658_0,2658,p3,active,2024-06-08,
sub_2659_0,2659,p3,ACTIVE,2024-03-18,
sub_2660_0,2660,p2,active,2024-07-12,
sub_2661_0,2661,p1,pending,2024-05-07,
sub_2662_0,2662,p1,pending,2024-03-17,
sub_2663_0,2663,p2,ACTIVE,2024-07-05,
sub_2664_0,2664,p3,ACTIVE,2024-06-28,
sub_2665_0,2665,p3,pending,2024-09-04,
sub_2666_0,2666,p1,Canceled,2024-09-28,2025-01-26
sub_2667_0,2667,p1,Cancelled,2024-08-11,2024-12-09
sub_2668_0,2668,p2,ACTIVE,2024-11-07,
sub_2669_0,2669,p1,Cancelled,2024-03-10,2024-07-08
sub_2670_0,2670,p2,Cancelled,2024-10-01,2025-01-29
sub_2670_1,2670,p1,Cancelled,2024-10-31,2025-02-28
sub_2671_0,2671,p2,active,2024-10-12,
sub_2672_0,2672,p2,pending,2024-04-07,
sub_2673_0,2673,p1,Canceled,2024-12-30,2025-04-29
sub_2674_0,2674,p3,active,2024-08-14,
sub_2675_0,2675,p2,ACTIVE,2024-12-21,
sub_2676_0,2676,p1,pending,2024-06-18,
sub_2677_0,2677,p2,pending,2024-02-24,
sub_2678_0,2678,p3,pending,2024-08-15,
sub_2679_0,2679,p2,pending,2024-07-07,
sub_2680_0,2680,p1,active,2024-03-10,
sub_2681_0,2681,p2,pending,2024-10-14,
sub_2682_0,2682,p3,ACTIVE,2024-07-13,
sub_2683_0,2683,p2,Canceled,2024-06-09,2024-10-07
sub_2684_0,2684,p3,pending,2024-04-23,
sub_2685_0,2685,p3,Canceled,2024-04-11,2024-08-09
sub_2685_1,2685,p1,Canceled,2024-05-11,2024-09-08
sub_2686_0,2686,p1,ACTIVE,2024-05-30,
sub_2687_0,2687,p2,pending,2024-03-01,
sub_2688_0,2688,p1,ACTIVE,2024-09-17,
sub_2689_0,2689,p2,Canceled,2024-02-16,2024-06-15
sub_2690_0,2690,p2,Canceled,2024-01-10,2024-05-09
sub_2691_0,2691,p1,active,2024-09-24,
sub_2692_0,2692,p2,Cancelled,2024-01-24,2024-05-23
sub_2693_0,2693,p3,Cancelled,2024-01-31,2024-05-30
sub_2694_0,2694,p2,ACTIVE,2024-09-27,
sub_2695_0,2695,p2,Canceled,2024-12-26,2025-04-25
sub_2696_0,2696,p3,pending,2024-09-03,
sub_2697_0,2697,p2,pending,2024-02-06,
sub_2698_0,2698,p1,Cancelled,2024-06-29,2024-10-27
sub_2699_0,2699,p2,pending,2024-04-05,
sub_2700_0,2700,p1,active,2024-11-23,
sub_2700_1,2700,p1,Cancelled,2024-12-23,2025-04-22
sub_2701_0,2701,p3,Cancelled,2024-08-30,2024-12-28
sub_2702_0,2702,p1,Canceled,2024-04-08,2024-08-06
sub_2703_0,2703,p2,ACTIVE,2024-11-27,
sub_2704_0,2704,p3,active,2024-04-29,
sub_2705_0,2705,p2,active,2024-05-31,
sub_2706_0,2706,p2,ACTIVE,2024-01-16,
sub_2707_0,2707,p1,pending,2024-06-23,
sub_2708_0,2708,p1,Cancelled,2024-12-21,2025-04-20
sub_2709_0,2709,p1,ACTIVE,2024-08-14,
sub_2710_0,2710,p2,active,2024-07-12,
sub_2711_0,2711,p3,pending,2024-03-16,
sub_2712_0,2712,p1,pending,2024-11-23,
sub_2713_0,2713,p2,Canceled,2024-12-08,2025-04-07
sub_2714_0,2714,p1,Canceled,2024-07-22,2024-11-19
sub_2715_0,2715,p2,ACTIVE,2024-08-07,
sub_2715_1,2715,p2,active,2024-09-06,
sub_2716_0,2716,p1,pending,2024-04-27,
sub_2717_0,2717,p1,active,2024-09-13,
sub_2718_0,2718,p3,pending,2024-07-16,
sub_2719_0,2719,p3,ACTIVE,2024-04-25,
sub_2720_0,2720,p3,ACTIVE,2024-11-01,
sub_2721_0,2721,p1,Cancelled,2024-04-05,2024-08-03
sub_2722_0,2722,p3,ACTIVE,2024-12-02,
sub_2723_0,2723,p1,pending,2024-01-12,
sub_2724_0,2724,p1,pending,2024-11-29,
sub_2725_0,2725,p1,Cancelled,2024-01-17,2024-05-16
sub_2726_0,2726,p3,Canceled,2024-08-07,2024-12-05
sub_2727_0,2727,p3,active,2024-02-26,
sub_2728_0,2728,p3,active,2024-06-25,
sub_2729_0,2729,p2,Canceled,2024-05-12,2024-09-09
sub_2730_0,2730,p1,active,2024-11-25,
sub_2730_1,2730,p2,Canceled,2024-12-25,2025-04-24
sub_2731_0,2731,p2,active,2024-11-20,
sub_2732_0,2732,p3,active,2024-09-14,
sub_2733_0,2733,p1,ACTIVE,2024-11-21,
sub_2734_0,2734,p1,active,2024-02-09,
sub_2735_0,2735,p3,Cancelled,2024-02-03,2024-06-02
sub_2736_0,2736,p1,active,2024-09-24,
sub_2737_0,2737,p3,active,2024-10-13,
sub_2738_0,2738,p3,ACTIVE,2024-03-19,
sub_2739_0,2739,p2,pending,2024-12-09,
sub_2740_0,2740,p2,ACTIVE,2024-08-08,
sub_2741_0,2741,p2,Cancelled,2024-06-11,2024-10-09
sub_2742_0,2742,p1,ACTIVE,2024-11-14,
sub_2743_0,2743,p1,active,2024-06-16,
sub_2744_0,2744,p2,active,2024-11-15,
sub_2745_0,2745,p2,Cancelled,2024-12-11,2025-04-10
sub_2745_1,2745,p3,pending,2025-01-10,
sub_2746_0,2746,p2,pending,2024-07-03,
sub_2747_0,2747,p1,ACTIVE,2024-12-23,
sub_2748_0,2748,p2,active,2024-11-17,
sub_2749_0,2749,p2,pending,2024-04-26,
sub_2750_0,2750,p2,active,2024-03-24,
sub_2751_0,2751,p2,Canceled,2024-11-30,2025-03-30
sub_2752_0,2752,p3,pending,2024-02-25,
sub_2753_0,2753,p1,Cancelled,2024-12-30,2025-04-29
sub_2754_0,2754,p2,ACTIVE,2024-03-12,
sub_2755_0,2755,p1,ACTIVE,2024-10-06,
sub_2756_0,2756,p2,Cancelled,2024-01-13,2024-05-12
sub_2757_0,2757,p2,pending,2024-10-19,
sub_2758_0,2758,p2,Cancelled,2024-07-15,2024-11-12
sub_2759_0,2759,p1,Cancelled,2024-05-09,2024-09-06
sub_2760_0,2760,p3,Canceled,2024-07-10,2024-11-07
sub_2760_1,2760,p3,active,2024-08-09,
sub_2761_0,2761,p2,ACTIVE,2024-05-25,
sub_2762_0,2762,p3,active,2024-10-28,
sub_2763_0,2763,p1,ACTIVE,2024-09-13,
sub_2764_0,2764,p1,Cancelled,2024-03-01,2024-06-29
sub_2765_0,2765,p3,active,2024-03-28,
sub_2766_0,2766,p3,Canceled,2024-10-02,2025-01-30
sub_2767_0,2767,p3,ACTIVE,2024-05-01,
sub_2768_0,2768,p1,active,2024-05-04,
sub_2769_0,2769,p1,Canceled,2024-06-20,2024-10-18
sub_2770_0,2770,p2,Canceled,2024-01-07,2024-05-06
sub_2771_0,2771,p1,pending,2024-08-13,
sub_2772_0,2772,p2,active,2024-04-01,
sub_2773_0,2773,p1,pending,2024-08-30,
sub_2774_0,2774,p3,ACTIVE,2024-07-04,
sub_2775_0,2775,p2,Canceled,2024-01-10,2024-05-09
sub_2775_1,2775,p3,Canceled,2024-02-09,2024-06-08
sub_2776_0,2776,p2,Canceled,2024-01-23,2024-05-22
sub_2777_0,2777,p3,ACTIVE,2024-04-10,
sub_2778_0,2778,p2,active,2024-09-27,
sub_2779_0,2779,p2,ACTIVE,2024-02-09,
sub_2780_0,2780,p2,active,2024-07-05,
sub_2781_0,2781,p1,ACTIVE,2024-12-09,
sub_2782_0,2782,p3,ACTIVE,2024-08-09,
sub_2783_0,2783,p3,pending,2024-01-23,
sub_2784_0,2784,p1,ACTIVE,2024-02-16,
sub_2785_0,2785,p3,active,2024-07-22,
sub_2786_0,2786,p2,Cancelled,2024-06-20,2024-10-18
sub_2787_0,2787,p3,pending,2024-12-23,
sub_2788_0,2788,p3,pending,2024-01-15,
sub_2789_0,2789,p3,Cancelled,2024-04-28,2024-08-26
sub_2790_0,2790,p1,Cancelled,2024-02-08,2024-06-07
sub_2790_1,2790,p2,Canceled,2024-03-09,2024-07-07
sub_2791_0,2791,p1,ACTIVE,2024-05-28,
sub_2792_0,2792,p2,Cancelled,2024-01-18,2024-05-17
sub_2793_0,2793,p1,ACTIVE,2024-12-06,
sub_2794_0,2794,p2,Canceled,2024-05-20,2024-09-17
sub_2795_0,2795,p3,Cancelled,2024-12-09,2025-04-08
sub_2796_0,2796,p3,Canceled,2024-05-23,2024-09-20
sub_2797_0,2797,p2,Canceled,2024-06-03,2024-10-01
sub_2798_0,2798,p1,pending,2024-05-26,
sub_2799_0,2799,p1,active,2024-09-30,
sub_2800_0,2800,p2,ACTIVE,2024-09-21,
sub_2801_0,2801,p1,Canceled,2024-08-11,2024-12-09
sub_2802_0,2802,p1,pending,2024-01-19,
sub_2803_0,2803,p3,active,2024-05-11,
sub_2804_0,2804,p2,Cancelled,2024-04-12,2024-08-10
sub_2805_0,2805,p1,Cancelled,2024-06-12,2024-10-10
sub_2805_1,2805,p2,pending,2024-07-12,
sub_2806_0,2806,p2,Canceled,2024-11-25,2025-03-25
sub_2807_0,2807,p3,pending,2024-04-24,
sub_2808_0,2808,p2,pending,2024-11-25,
sub_2809_0,2809,p1,pending,2024-08-01,
sub_2810_0,2810,p3,Canceled,2024-09-22,2025-01-20
sub_2811_0,2811,p2,active,2024-02-16,
sub_2812_0,2812,p1,Cancelled,2024-06-25,2024-10-23
sub_2813_0,2813,p1,pending,2024-11-22,
sub_2814_0,2814,p1,Cancelled,2024-02-21,2024-06-20
sub_2815_0,2815,p1,Cancelled,2024-07-29,2024-11-26
sub_2816_0,2816,p2,pending,2024-05-08,
sub_2817_0,2817,p2,pending,2024-12-04,
sub_2818_0,2818,p3,active,2024-07-16,
sub_2819_0,2819,p1,ACTIVE,2024-04-01,
sub_2820_0,2820,p1,Cancelled,2024-12-12,2025-04-11
sub_2820_1,2820,p2,Canceled,2025-01-11,2025-05-11
sub_2821_0,2821,p3,pending,2024-01-18,
sub_2822_0,2822,p1,active,2024-11-19,
sub_2823_0,2823,p3,ACTIVE,2024-10-12,
sub_2824_0,2824,p2,active,2024-12-04,
sub_2825_0,2825,p2,ACTIVE,2024-11-13,
sub_2826_0,2826,p1,active,2024-07-07,
sub_2827_0,2827,p2,Canceled,2024-10-06,2025-02-03
sub_2828_0,2828,p1,pending,2024-07-26,
sub_2829_0,2829,p3,ACTIVE,2024-01-02,
sub_2830_0,2830,p1,active,2024-10-27,
sub_2831_0,2831,p2,ACTIVE,2024-12-04,
sub_2832_0,2832,p1,Cancelled,2024-07-01,2024-10-29
sub_2833_0,2833,p2,ACTIVE,2024-08-03,
sub_2834_0,2834,p2,pending,2024-01-01,
sub_2835_0,2835,p3,Canceled,2024-03-15,2024-07-13
sub_2835_1,2835,p2,Cancelled,2024-04-14,2024-08-12
sub_2836_0,2836,p1,active,2024-02-14,
sub_2837_0,2837,p1,pending,2024-09-08,
sub_2838_0,2838,p3,Canceled,2024-07-20,2024-11-17
sub_2839_0,2839,p3,Cancelled,2024-12-08,2025-04-07
sub_2840_0,2840,p3,active,2024-11-20,
sub_2841_0,2841,p2,ACTIVE,2024-01-21,
sub_2842_0,2842,p2,active,2024-10-18,
sub_2843_0,2843,p1,Cancelled,2024-05-15,2024-09-12
sub_2844_0,2844,p2,active,2024-10-22,
sub_2845_0,2845,p1,Cancelled,2024-06-15,2024-10-13
sub_2846_0,2846,p2,ACTIVE,2024-08-31,
sub_2847_0,2847,p2,ACTIVE,2024-01-01,
sub_2848_0,2848,p1,ACTIVE,2024-02-03,
sub_2849_0,2849,p3,active,2024-01-10,
sub_2850_0,2850,p1,Cancelled,2024-05-27,2024-09-24
sub_2850_1,2850,p1,Canceled,2024-06-26,2024-10-24
sub_2851_0,2851,p3,Canceled,2024-10-17,2025-02-14
sub_2852_0,2852,p3,Canceled,2024-07-25,2024-11-22
sub_2853_0,2853,p3,ACTIVE,2024-11-28,
sub_2854_0,2854,p1,pending,2024-08-12,
sub_2855_0,2855,p3,active,2024-09-17,
sub_2856_0,2856,p2,pending,2024-01-14,
sub_2857_0,2857,p3,Cancelled,2024-03-26,2024-07-24
sub_2858_0,2858,p3,Cancelled,2024-03-18,2024-07-16
sub_2859_0,2859,p2,ACTIVE,2024-08-12,
sub_2860_0,2860,p2,pending,2024-04-24,
sub_2861_0,2861,p1,ACTIVE,2024-09-02,
sub_2862_0,2862,p1,Cancelled,2024-12-20,2025-04-19
sub_2863_0,2863,p3,active,2024-03-25,
sub_2864_0,2864,p3,active,2024-12-14,
sub_2865_0,2865,p1,ACTIVE,2024-05-28,
sub_2865_1,2865,p1,active,2024-06-27,
sub_2866_0,2866,p2,Canceled,2024-04-14,2024-08-12
sub_2867_0,2867,p3,Cancelled,2024-09-23,2025-01-21
sub_2868_0,2868,p3,ACTIVE,2024-01-27,
sub_2869_0,2869,p3,ACTIVE,2024-08-27,
sub_2870_0,2870,p2,active,2024-04-14,
sub_2871_0,2871,p1,Cancelled,2024-06-02,2024-09-30
sub_2872_0,2872,p3,Canceled,2024-10-09,2025-02-06
sub_2873_0,2873,p3,pending,2024-10-26,
sub_2874_0,2874,p1,active,2024-01-25,
sub_2875_0,2875,p2,active,2024-10-25,
sub_2876_0,2876,p3,pending,2024-04-22,
sub_2877_0,2877,p1,ACTIVE,2024-02-14,
sub_2878_0,2878,p3,pending,2024-03-07,
sub_2879_0,2879,p3,Canceled,2024-09-19,2025-01-17
sub_2880_0,2880,p3,Canceled,2024-02-08,2024-06-07
sub_2880_1,2880,p3,pending,2024-03-09,
sub_2881_0,2881,p2,Canceled,2024-05-08,2024-09-05
sub_2882_0,2882,p2,active,2024-11-26,
sub_2883_0,2883,p3,Cancelled,2024-12-15,2025-04-14
sub_2884_0,2884,p1,Cancelled,2024-09-19,2025-01-17
sub_2885_0,2885,p2,Canceled,2024-07-12,2024-11-09
sub_2886_0,2886,p2,active,2024-08-13,
sub_2887_0,2887,p1,ACTIVE,2024-01-17,
sub_2888_0,2888,p2,Cancelled,2024-07-11,2024-11-08
sub_2889_0,2889,p3,active,2024-06-02,
sub_2890_0,2890,p3,Cancelled,2024-10-06,2025-02-03
sub_2891_0,2891,p2,active,2024-03-01,
sub_2892_0,2892,p1,pending,2024-11-28,
sub_2893_0,2893,p3,pending,2024-10-05,
sub_2894_0,2894,p3,Canceled,2024-03-29,2024-07-27
sub_2895_0,2895,p3,pending,2024-04-04,
sub_2895_1,2895,p3,Canceled,2024-05-04,2024-09-01
sub_2896_0,2896,p1,active,2024-08-09,
sub_2897_0,2897,p3,pending,2024-08-09,
sub_2898_0,2898,p1,ACTIVE,2024-12-13,
sub_2899_0,2899,p1,Canceled,2024-10-02,2025-01-30
sub_2900_0,2900,p2,Cancelled,2024-09-26,2025-01-24
sub_2901_0,2901,p3,Cancelled,2024-01-26,2024-05-25
sub_2902_0,2902,p1,ACTIVE,2024-11-05,
sub_2903_0,2903,p3,Cancelled,2024-12-24,2025-04-23
sub_2904_0,2904,p1,Cancelled,2024-02-28,2024-06-27
sub_2905_0,2905,p1,ACTIVE,2024-12-23,
sub_2906_0,2906,p3,Canceled,2024-08-29,2024-12-27
sub_2907_0,2907,p3,pending,2024-02-05,
sub_2908_0,2908,p2,active,2024-12-08,
sub_2909_0,2909,p3,ACTIVE,2024-08-26,
sub_2910_0,2910,p2,ACTIVE,2024-03-04,
sub_2910_1,2910,p2,Cancelled,2024-04-03,2024-08-01
sub_2911_0,2911,p1,Canceled,2024-10-10,2025-02-07
sub_2912_0,2912,p1,Cancelled,2024-03-13,2024-07-11
sub_2913_0,2913,p3,Cancelled,2024-08-05,2024-12-03
sub_2914_0,2914,p1,ACTIVE,2024-10-07,
sub_2915_0,2915,p2,Canceled,2024-10-15,2025-02-12
sub_2916_0,2916,p3,Canceled,2024-08-15,2024-12-13
sub_2917_0,2917,p1,Canceled,2024-12-22,2025-04-21
sub_2918_0,2918,p1,Cancelled,2024-09-18,2025-01-16
sub_2919_0,2919,p3,ACTIVE,2024-11-11,
sub_2920_0,2920,p3,pending,2024-08-15,
sub_2921_0,2921,p2,pending,2024-07-24,
sub_2922_0,2922,p3,Canceled,2024-09-08,2025-01-06
